,seed_id
s_3248_mm,"cardiolipin (1-18:0, 2-16:1, 3-18:0, 4-16:1)"
s_3249_mm,"cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)"
s_3250_mm,"cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-18:1)"
s_3251_mm,"cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)"
s_3252_mm,"cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)"
s_3253_mm,"cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)"
s_3254_mm,"cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)"
s_3255_mm,"cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)"
s_3256_mm,"cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)"
s_3257_mm,"cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)"
s_3258_mm,"cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-16:1)"
s_3259_mm,"cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)"
s_3260_mm,"cardiolipin (1-16:0, 2-18:1, 3-18:0, 4-16:1)"
s_3261_mm,"cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)"
s_3262_mm,"cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1)"
s_3263_mm,"cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)"
s_3264_mm,"cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)"
s_3265_mm,"cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)"
s_3266_mm,"cardiolipin (1-16:1, 2-18:1, 3-18:0, 4-16:1)"
s_3267_mm,"cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)"
s_3268_mm,"cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1)"
s_3269_mm,"cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)"
s_3270_mm,"monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)"
s_3272_mm,"monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)"
s_3273_mm,"monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)"
s_3274_mm,"monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)"
s_3275_mm,"monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)"
s_3276_mm,"monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)"
s_3278_mm,"monolysocardiolipin (2-18:1, 3-16:0, 4-16:1)"
s_3279_mm,"monolysocardiolipin (2-18:1, 3-16:1, 4-16:1)"
s_3280_mm,"monolysocardiolipin (2-18:1, 3-18:0, 4-16:1)"
s_3281_mm,"monolysocardiolipin (2-18:1, 3-18:1, 4-16:1)"
s_3282_mm,"monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)"
s_3283_mm,"monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)"
s_3284_mm,"monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)"
s_3285_mm,"monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)"
s_3286_mm,"monolysocardiolipin (1-16:1, 2-16:1, 4-16:1)"
s_3287_mm,"monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)"
s_3288_mm,"monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)"
s_3289_mm,"monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)"
s_3290_mm,"monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)"
s_3291_mm,"monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)"
s_3292_mm,"monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)"
s_3293_mm,"monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)"
s_3294_mm,"monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)"
s_3295_mm,"monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)"
s_3297_ce,1-acylglycerophosphocholine (16:0)
s_3297_erm,1-acylglycerophosphocholine (16:0)
s_3297_lp,1-acylglycerophosphocholine (16:0)
s_3297_mm,1-acylglycerophosphocholine (16:0)
s_3299_ce,1-acylglycerophosphocholine (16:1)
s_3299_erm,1-acylglycerophosphocholine (16:1)
s_3299_lp,1-acylglycerophosphocholine (16:1)
s_3299_mm,1-acylglycerophosphocholine (16:1)
s_3301_ce,1-acylglycerophosphocholine (18:0)
s_3301_erm,1-acylglycerophosphocholine (18:0)
s_3301_lp,1-acylglycerophosphocholine (18:0)
s_3301_mm,1-acylglycerophosphocholine (18:0)
s_3303_ce,1-acylglycerophosphocholine (18:1)
s_3303_erm,1-acylglycerophosphocholine (18:1)
s_3303_lp,1-acylglycerophosphocholine (18:1)
s_3303_mm,1-acylglycerophosphocholine (18:1)
s_3308_mm,"cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-16:1)"
s_3309_mm,"cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-16:1)"
s_3310_mm,"cardiolipin (1-18:1, 2-18:1, 3-18:0, 4-16:1)"
s_3311_mm,"cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1)"
s_3312_mm,"cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1)"
s_3313_mm,"cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)"
s_3314_mm,"cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)"
s_3315_mm,"cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1)"
s_3316_mm,"cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1)"
s_3317_mm,"cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1)"
s_3318_mm,"cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1)"
s_3319_mm,"cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1)"
s_3325_c,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3325_ce,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3325_erm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3325_gm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3325_n,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3325_vm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)"
s_3327_c,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3327_ce,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3327_erm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3327_gm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3327_n,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3327_vm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)"
s_3329_c,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3329_ce,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3329_erm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3329_gm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3329_n,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3329_vm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)"
s_3331_c,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3331_ce,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3331_erm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3331_gm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3331_n,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3331_vm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)"
s_3333_c,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3333_ce,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3333_erm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3333_gm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3333_n,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3333_vm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)"
s_3335_c,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3335_ce,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3335_erm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3335_gm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3335_n,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3335_vm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)"
s_3337_c,CHEBI:77277
s_3337_ce,CHEBI:77277
s_3337_erm,CHEBI:77277
s_3337_gm,CHEBI:77277
s_3337_n,CHEBI:77277
s_3337_vm,CHEBI:77277
s_3339_c,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3339_ce,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3339_erm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3339_gm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3339_n,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3339_vm,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)"
s_3392_c,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3392_ce,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3392_erm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3392_gm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3392_vm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)"
s_3393_c,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3393_ce,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3393_erm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3393_gm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3393_vm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)"
s_3394_c,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3394_ce,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3394_erm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3394_gm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3394_vm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)"
s_3395_c,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3395_ce,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3395_erm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3395_gm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3395_vm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)"
s_3396_c,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3396_ce,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3396_erm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3396_gm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3396_vm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)"
s_3397_c,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3397_ce,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3397_erm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3397_gm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3397_vm,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)"
s_3398_c,CHEBI:77347
s_3398_ce,CHEBI:77347
s_3398_erm,CHEBI:77347
s_3398_gm,CHEBI:77347
s_3398_vm,CHEBI:77347
s_3399_c,CHEBI:77344
s_3399_ce,CHEBI:77344
s_3399_erm,CHEBI:77344
s_3399_gm,CHEBI:77344
s_3399_vm,CHEBI:77344
s_3400_c,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)"
s_3400_ce,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)"
s_3400_erm,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)"
s_3400_n,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)"
s_3401_c,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)"
s_3401_ce,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)"
s_3401_erm,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)"
s_3401_n,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)"
s_3402_c,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)"
s_3402_ce,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)"
s_3402_erm,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)"
s_3402_n,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)"
s_3403_c,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)"
s_3403_ce,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)"
s_3403_erm,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)"
s_3403_n,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)"
s_3404_c,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)"
s_3404_ce,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)"
s_3404_erm,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)"
s_3404_n,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)"
s_3405_c,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)"
s_3405_ce,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)"
s_3405_erm,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)"
s_3405_n,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)"
s_3406_c,CHEBI:77279
s_3406_ce,CHEBI:77279
s_3406_erm,CHEBI:77279
s_3406_n,CHEBI:77279
s_3407_c,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)"
s_3407_ce,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)"
s_3407_erm,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)"
s_3407_n,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)"
s_3416_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)"
s_3416_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)"
s_3416_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)"
s_3417_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)"
s_3417_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)"
s_3417_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)"
s_3418_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)"
s_3418_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)"
s_3418_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)"
s_3419_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)"
s_3419_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)"
s_3419_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)"
s_3420_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)"
s_3420_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)"
s_3420_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)"
s_3421_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)"
s_3421_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)"
s_3421_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)"
s_3422_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)"
s_3422_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)"
s_3422_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)"
s_3423_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)"
s_3423_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)"
s_3423_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)"
s_3424_ce,CHEBI:90452
s_3424_erm,CHEBI:90452
s_3424_lp,CHEBI:90452
s_3425_ce,1-acylglycerophosphoethanolamine (16:1)
s_3425_erm,1-acylglycerophosphoethanolamine (16:1)
s_3425_lp,1-acylglycerophosphoethanolamine (16:1)
s_3426_ce,CHEBI:64576
s_3426_erm,CHEBI:64576
s_3426_lp,CHEBI:64576
s_3427_ce,CHEBI:64575
s_3427_erm,CHEBI:64575
s_3427_lp,CHEBI:64575
s_3433_erm,CHEBI:52375
s_3433_lp,CHEBI:52375
s_3434_erm,CHEBI:52376
s_3434_lp,CHEBI:52376
s_3436_erm,CHEBI:52379
s_3436_lp,CHEBI:52379
s_3437_erm,CHEBI:52380
s_3437_lp,CHEBI:52380
s_3439_erm,CHEBI:52382
s_3439_lp,CHEBI:52382
s_3440_erm,CHEBI:52383
s_3440_lp,CHEBI:52383
s_3442_erm,CHEBI:52377
s_3442_lp,CHEBI:52377
s_3443_erm,CHEBI:52378
s_3443_lp,CHEBI:52378
s_3445_ce,CHEBI:52384
s_3445_erm,CHEBI:52384
s_3445_lp,CHEBI:52384
s_3446_ce,CHEBI:52385
s_3446_erm,CHEBI:52385
s_3446_lp,CHEBI:52385
s_3477_ce,C01233
s_3479_ce,1-acylglycerophosphoserine (16:0)
s_3481_ce,1-acylglycerophosphoserine (16:1)
s_3483_ce,1-acylglycerophosphoserine (18:0)
s_3485_ce,1-acylglycerophosphoserine (18:1)
s_3490_ce,CHEBI:64945
s_3491_ce,CHEBI:73218
s_3492_ce,CHEBI:138108
s_3493_ce,CHEBI:83054
s_3494_ce,CHEBI:82753
s_3616_gm,"1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1)"
s_3616_vm,"1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1)"
s_3617_gm,"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1)"
s_3617_vm,"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1)"
s_3618_gm,"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1)"
s_3618_vm,"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1)"
s_3619_gm,"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)"
s_3619_vm,"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)"
s_3620_gm,C13890
s_3620_vm,C13890
s_3621_gm,"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)"
s_3621_vm,"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)"
s_3622_gm,"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)"
s_3622_vm,"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)"
s_3623_gm,"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)"
s_3623_vm,"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)"
s_3633_c,CHEBI:134127
s_3633_gm,CHEBI:134127
s_3633_lp,CHEBI:134127
s_3633_m,CHEBI:134127
s_3633_vm,CHEBI:134127
s_3635_c,CHEBI:134128
s_3635_gm,CHEBI:134128
s_3635_lp,CHEBI:134128
s_3635_m,CHEBI:134128
s_3635_vm,CHEBI:134128
s_3637_c,CHEBI:134129
s_3637_gm,CHEBI:134129
s_3637_lp,CHEBI:134129
s_3637_m,CHEBI:134129
s_3637_vm,CHEBI:134129
s_3639_c,CHEBI:134130
s_3639_gm,CHEBI:134130
s_3639_lp,CHEBI:134130
s_3639_m,CHEBI:134130
s_3639_vm,CHEBI:134130
s_3715_c,C00492
s_3715_e,C00492
s_3716_e,C05402
s_3718_c,MNXM1434
s_3721_c,ceramide backbone
s_3721_g,ceramide backbone
s_3726_c,long-chain base backbone
s_3726_er,long-chain base backbone
s_3728_c,long-chain base phosphate backbone
s_3728_er,long-chain base phosphate backbone
s_3730_c,phosphatidate backbone
s_3730_erm,phosphatidate backbone
s_3734_c,sn-2-acyl-1-lysophosphatidylinositol backbone
s_3734_erm,sn-2-acyl-1-lysophosphatidylinositol backbone
s_3736_c,phosphatidylglycerol backbone
s_3736_mm,phosphatidylglycerol backbone
s_3738_c,cardiolipin backbone
s_3738_mm,cardiolipin backbone
s_3740_c,C16:0 chain
s_3741_c,C16:1 chain
s_3742_c,C18:0 chain
s_3743_c,C18:1 chain
s_3744_c,C24:0 chain
s_3745_c,C26:0 chain
s_3746_c,lipid backbone
s_3747_c,lipid chain
s_3748_m,C00524
s_3749_m,C02248
s_3750_c,C00741
s_3750_n,C00741
s_3754_m,C06112
s_3757_c,CHEBI:73610
s_3757_e,CHEBI:73610
s_3757_v,CHEBI:73610
s_3760_c,CHEBI:58753
s_3762_c,C00472
s_3763_c,CHEBI:17977
s_3765_er,C04500
s_3767_er,"N,N'-Chitobiosyldiphosphodolichol"
s_3768_c,CHEBI:78346
s_3769_p,C00209
s_3770_p,C00313
s_3771_er,G00171
s_3773_er,G00010
s_3774_er,G00011
s_3777_c,C00698
s_3777_e,C00698
s_3777_g,C00698
s_3777_v,C00698
s_3782_c,CHEBI:48775
s_3782_e,CHEBI:48775
s_3784_m,(sulfur carrier)-H
s_3786_m,(sulfur carrier)-SH
s_3787_er,C00187
s_3787_erm,C00187
s_3789_c,3-chlorobenzyl alcohol
s_3790_c,3-chlorobenzaldehyde
s_3791_c,C03351
s_3792_c,C03067
s_3793_c,C07216
s_3794_c,C07209
s_3795_c,CHEBI:27628
s_3796_c,C06577
s_3797_c,C06757
s_3798_c,C06758
s_3799_c,C00556
s_3800_c,C00261
s_3801_c,C19610
s_3801_e,C19610
s_3801_er,C19610
s_3805_c,C00392
s_3806_c,C06033
s_3807_c,C15999
s_3810_c,C01879
s_3811_m,C15522
s_3812_m,C00268
s_3813_c,C00704
s_3813_m,C00704
s_3814_c,C06369
s_3815_c,C00586
s_3816_c,CHEBI:29969
s_3816_n,CHEBI:29969
s_3817_c,CHEBI:61929
s_3817_n,CHEBI:61929
s_3822_c,C00038
s_3822_e,C00038
s_3822_er,C00038
s_3822_m,C00038
s_3822_v,C00038
s_3824_er,C00996
s_3824_m,C00996
s_3825_er,C00999
s_3825_m,C00999
s_3828_c,C20227
s_3829_c,C20226
s_3830_c,C01322
s_3830_er,C01322
s_3830_m,C01322
s_3830_p,C01322
s_3832_c,C00462
s_3832_er,C00462
s_3832_m,C00462
s_3832_p,C00462
s_3833_c,C02320
s_3833_er,C02320
s_3833_m,C02320
s_3833_p,C02320
s_3837_c,C02989
s_3837_e,C02989
s_3838_c,CHEBI:73757
s_3838_e,CHEBI:73757
s_3838_v,CHEBI:73757
s_3840_c,CHEBI:73770
s_3840_e,CHEBI:73770
s_3840_v,CHEBI:73770
s_3841_c,C11511
s_3846_c,C05422
s_3846_p,C05422
s_3847_c,C00072
s_3847_p,C00072
s_3851_c,C01566
s_3852_c,C00117
s_3853_c,C05729
s_3854_c,C05726
s_3855_e,C14819
s_3855_m,C14819
s_3855_v,C14819
s_3856_c,Glycyl-tRNA(Ala)
s_3857_c,D-tyrosyl-tRNA(Tyr)
s_3858_c,C06420
s_3859_c,C03360
s_3860_c,C00870
s_3861_c,C01507
s_3862_c,C00984
s_3863_m,C04047
s_3864_m,C01188
s_3865_c,C00370
s_3865_e,C00370
s_3867_c,C02505
s_3868_c,C02693
s_3869_c,C03620
s_3870_c,C00060
s_3871_c,C00511
s_3872_c,C01659
s_3873_c,C09815
s_3874_c,C00180
s_3875_c,C00257
s_3876_c,C04506
s_3877_c,C04748
s_3879_er,CHEBI:57265
s_3880_c,C00076
s_3880_e,C00076
s_3880_g,C00076
s_3880_v,C00076
s_3884_c,C00017
s_3885_c,C16739
s_3886_er,C03021
s_3887_er,G00008
s_3888_er,CHEBI:57497
s_3889_er,CHEBI:132537
s_3891_er,G10694
s_3893_er,G01813
s_3894_er,G00003
s_3895_er,G00004
s_3896_er,G00005
s_3897_v,C16699
s_3899_c,C00258
s_3899_v,C00258
s_3900_v,C02603
s_3901_v,C00936
s_3902_v,non glycosylated sugar acceptor
s_3903_c,C20641
s_3904_c,C00740
s_3907_er,C00416
s_3907_m,C00416
s_3908_m,C00269
s_3909_c,C17023
s_3909_m,C17023
s_3910_c,C20784
s_3911_er,C01246
s_3912_er,G10599
s_3913_c,C00533
s_3914_c,C00244
s_3915_c,C16241
s_3916_c,C16238
s_3917_c,C16240
s_3917_m,C16240
